governorate,bank,date,gender,sale_type,count
Marib,TIIB,2025-06-15,male,first_borrowers_only,0.0
Marib,YKB,2025-06-15,female,cash_sales,0.0
Marib,YKB,2025-06-15,female,credit_sales,0.0
Marib,YKB,2025-06-15,female,first_borrowers_only,0.0
Marib,YKB,2025-06-15,male,cash_sales,0.0
Marib,YKB,2025-06-15,male,credit_sales,0.0
Marib,YKB,2025-06-15,male,first_borrowers_only,0.0
Raymah,AMB,2025-06-15,female,cash_sales,80.0
Raymah,AMB,2025-06-15,female,credit_sales,0.0
Raymah,AMB,2025-06-15,female,first_borrowers_only,0.0
Raymah,AMB,2025-06-15,male,cash_sales,208.0
Raymah,AMB,2025-06-15,male,credit_sales,0.0
Raymah,AMB,2025-06-15,male,first_borrowers_only,0.0
Raymah,AMP,2025-06-15,female,cash_sales,0.0
Raymah,AMP,2025-06-15,female,credit_sales,0.0
Raymah,AMP,2025-06-15,female,first_borrowers_only,0.0
Raymah,AMP,2025-06-15,male,cash_sales,0.0
Raymah,AMP,2025-06-15,male,credit_sales,0.0
Raymah,AMP,2025-06-15,male,first_borrowers_only,0.0
Raymah,Azal,2025-06-15,female,cash_sales,0.0
Raymah,Azal,2025-06-15,female,credit_sales,0.0
Raymah,Azal,2025-06-15,female,first_borrowers_only,0.0
Raymah,Azal,2025-06-15,male,cash_sales,0.0
Raymah,Azal,2025-06-15,male,credit_sales,0.0
Raymah,Azal,2025-06-15,male,first_borrowers_only,0.0
Raymah,KIMB,2025-06-15,female,cash_sales,34.0
Raymah,KIMB,2025-06-15,female,credit_sales,
Raymah,KIMB,2025-06-15,female,first_borrowers_only,
Raymah,KIMB,2025-06-15,male,cash_sales,130.0
Raymah,KIMB,2025-06-15,male,credit_sales,
Raymah,KIMB,2025-06-15,male,first_borrowers_only,
Raymah,NMF,2025-06-15,female,cash_sales,199.0
Raymah,NMF,2025-06-15,female,credit_sales,0.0
Raymah,NMF,2025-06-15,female,first_borrowers_only,0.0
Raymah,NMF,2025-06-15,male,cash_sales,66.0
Raymah,NMF,2025-06-15,male,credit_sales,0.0
Raymah,NMF,2025-06-15,male,first_borrowers_only,0.0
Raymah,TIIB,2025-06-15,female,cash_sales,0.0
Raymah,TIIB,2025-06-15,female,credit_sales,0.0
Raymah,TIIB,2025-06-15,female,first_borrowers_only,0.0
Raymah,TIIB,2025-06-15,male,cash_sales,0.0
Raymah,TIIB,2025-06-15,male,credit_sales,0.0
Raymah,TIIB,2025-06-15,male,first_borrowers_only,0.0
Raymah,YKB,2025-06-15,female,cash_sales,63.0
Raymah,YKB,2025-06-15,female,credit_sales,0.0
Raymah,YKB,2025-06-15,female,first_borrowers_only,0.0
Raymah,YKB,2025-06-15,male,cash_sales,164.0
Raymah,YKB,2025-06-15,male,credit_sales,0.0
Raymah,YKB,2025-06-15,male,first_borrowers_only,0.0
Sa'ada,AMB,2025-06-15,female,cash_sales,0.0
Sa'ada,AMB,2025-06-15,female,credit_sales,0.0
Sa'ada,AMB,2025-06-15,female,first_borrowers_only,0.0
Sa'ada,AMB,2025-06-15,male,cash_sales,0.0
Sa'ada,AMB,2025-06-15,male,credit_sales,0.0
Sa'ada,AMB,2025-06-15,male,first_borrowers_only,0.0
Sa'ada,AMP,2025-06-15,female,cash_sales,0.0
Sa'ada,AMP,2025-06-15,female,credit_sales,0.0
Sa'ada,AMP,2025-06-15,female,first_borrowers_only,0.0
Sa'ada,AMP,2025-06-15,male,cash_sales,0.0
Sa'ada,AMP,2025-06-15,male,credit_sales,0.0
Sa'ada,AMP,2025-06-15,male,first_borrowers_only,0.0
Sa'ada,Azal,2025-06-15,female,cash_sales,0.0
Sa'ada,Azal,2025-06-15,female,credit_sales,0.0
Sa'ada,Azal,2025-06-15,female,first_borrowers_only,0.0
Sa'ada,Azal,2025-06-15,male,cash_sales,0.0
Sa'ada,Azal,2025-06-15,male,credit_sales,0.0
Sa'ada,Azal,2025-06-15,male,first_borrowers_only,0.0
Sa'ada,KIMB,2025-06-15,female,cash_sales,1.0
Sa'ada,KIMB,2025-06-15,female,credit_sales,
Sa'ada,KIMB,2025-06-15,female,first_borrowers_only,
Sa'ada,KIMB,2025-06-15,male,cash_sales,7.0
Sa'ada,KIMB,2025-06-15,male,credit_sales,
Sa'ada,KIMB,2025-06-15,male,first_borrowers_only,
Sa'ada,NMF,2025-06-15,female,cash_sales,0.0
Sa'ada,NMF,2025-06-15,female,credit_sales,0.0
Sa'ada,NMF,2025-06-15,female,first_borrowers_only,0.0
Sa'ada,NMF,2025-06-15,male,cash_sales,0.0
Sa'ada,NMF,2025-06-15,male,credit_sales,0.0
Sa'ada,NMF,2025-06-15,male,first_borrowers_only,0.0
Sa'ada,TIIB,2025-06-15,female,cash_sales,0.0
Sa'ada,TIIB,2025-06-15,female,credit_sales,0.0
Sa'ada,TIIB,2025-06-15,female,first_borrowers_only,0.0
Sa'ada,TIIB,2025-06-15,male,cash_sales,0.0
Sa'ada,TIIB,2025-06-15,male,credit_sales,0.0
Sa'ada,TIIB,2025-06-15,male,first_borrowers_only,0.0
Sa'ada,YKB,2025-06-15,female,cash_sales,0.0
Sa'ada,YKB,2025-06-15,female,credit_sales,0.0
Sa'ada,YKB,2025-06-15,female,first_borrowers_only,0.0
Sa'ada,YKB,2025-06-15,male,cash_sales,0.0
Sa'ada,YKB,2025-06-15,male,credit_sales,0.0
Sa'ada,YKB,2025-06-15,male,first_borrowers_only,0.0
Sana'a,AMB,2025-06-15,female,cash_sales,750.0
Sana'a,AMB,2025-06-15,female,credit_sales,0.0
Sana'a,AMB,2025-06-15,female,first_borrowers_only,0.0
Sana'a,AMB,2025-06-15,male,cash_sales,4254.0
Sana'a,AMB,2025-06-15,male,credit_sales,0.0
Sana'a,AMB,2025-06-15,male,first_borrowers_only,0.0
Sana'a,AMP,2025-06-15,female,cash_sales,0.0
Sana'a,AMP,2025-06-15,female,credit_sales,0.0
Sana'a,AMP,2025-06-15,female,first_borrowers_only,0.0
Sana'a,AMP,2025-06-15,male,cash_sales,0.0
Sana'a,AMP,2025-06-15,male,credit_sales,0.0
Sana'a,AMP,2025-06-15,male,first_borrowers_only,0.0
Sana'a,Azal,2025-06-15,female,cash_sales,78.0
Sana'a,Azal,2025-06-15,female,credit_sales,0.0
Sana'a,Azal,2025-06-15,female,first_borrowers_only,0.0
Sana'a,Azal,2025-06-15,male,cash_sales,424.0
Sana'a,Azal,2025-06-15,male,credit_sales,12.0
Sana'a,Azal,2025-06-15,male,first_borrowers_only,0.0
Sana'a,KIMB,2025-06-15,female,cash_sales,211.0
Sana'a,KIMB,2025-06-15,female,credit_sales,
Sana'a,KIMB,2025-06-15,female,first_borrowers_only,
Sana'a,KIMB,2025-06-15,male,cash_sales,795.0
Sana'a,KIMB,2025-06-15,male,credit_sales,
Sana'a,KIMB,2025-06-15,male,first_borrowers_only,
Sana'a,NMF,2025-06-15,female,cash_sales,2346.0
Sana'a,NMF,2025-06-15,female,credit_sales,0.0
Sana'a,NMF,2025-06-15,female,first_borrowers_only,0.0
Sana'a,NMF,2025-06-15,male,cash_sales,1614.0
Sana'a,NMF,2025-06-15,male,credit_sales,0.0
Sana'a,NMF,2025-06-15,male,first_borrowers_only,0.0
Sana'a,TIIB,2025-06-15,female,cash_sales,0.0
Sana'a,TIIB,2025-06-15,female,credit_sales,0.0
Sana'a,TIIB,2025-06-15,female,first_borrowers_only,0.0
Sana'a,TIIB,2025-06-15,male,cash_sales,0.0
Sana'a,TIIB,2025-06-15,male,credit_sales,0.0
Sana'a,TIIB,2025-06-15,male,first_borrowers_only,0.0
Sana'a,YKB,2025-06-15,female,cash_sales,110.0
Sana'a,YKB,2025-06-15,female,credit_sales,48.0
Sana'a,YKB,2025-06-15,female,first_borrowers_only,0.0
Sana'a,YKB,2025-06-15,male,cash_sales,93.0
Sana'a,YKB,2025-06-15,male,credit_sales,18.0
Sana'a,YKB,2025-06-15,male,first_borrowers_only,0.0
Shabwah,AMB,2025-06-15,female,cash_sales,0.0
Shabwah,AMB,2025-06-15,female,credit_sales,0.0
Shabwah,AMB,2025-06-15,female,first_borrowers_only,0.0
Shabwah,AMB,2025-06-15,male,cash_sales,0.0
Shabwah,AMB,2025-06-15,male,credit_sales,0.0
Shabwah,AMB,2025-06-15,male,first_borrowers_only,0.0
Shabwah,AMP,2025-06-15,female,cash_sales,0.0
Shabwah,AMP,2025-06-15,female,credit_sales,0.0
Shabwah,AMP,2025-06-15,female,first_borrowers_only,0.0
Shabwah,AMP,2025-06-15,male,cash_sales,0.0
Shabwah,AMP,2025-06-15,male,credit_sales,0.0
Shabwah,AMP,2025-06-15,male,first_borrowers_only,0.0
Shabwah,Azal,2025-06-15,female,cash_sales,0.0
Shabwah,Azal,2025-06-15,female,credit_sales,0.0
Shabwah,Azal,2025-06-15,female,first_borrowers_only,0.0
Shabwah,Azal,2025-06-15,male,cash_sales,0.0
Shabwah,Azal,2025-06-15,male,credit_sales,0.0
Shabwah,Azal,2025-06-15,male,first_borrowers_only,0.0
Shabwah,KIMB,2025-06-15,female,cash_sales,0.0
Shabwah,KIMB,2025-06-15,female,credit_sales,
Shabwah,KIMB,2025-06-15,female,first_borrowers_only,
Shabwah,KIMB,2025-06-15,male,cash_sales,0.0
Shabwah,KIMB,2025-06-15,male,credit_sales,
Shabwah,KIMB,2025-06-15,male,first_borrowers_only,
Shabwah,NMF,2025-06-15,female,cash_sales,0.0
Shabwah,NMF,2025-06-15,female,credit_sales,0.0
Shabwah,NMF,2025-06-15,female,first_borrowers_only,0.0
Shabwah,NMF,2025-06-15,male,cash_sales,0.0
Shabwah,NMF,2025-06-15,male,credit_sales,0.0
Shabwah,NMF,2025-06-15,male,first_borrowers_only,0.0
Shabwah,TIIB,2025-06-15,female,cash_sales,0.0
Shabwah,TIIB,2025-06-15,female,credit_sales,0.0
Shabwah,TIIB,2025-06-15,female,first_borrowers_only,0.0
Shabwah,TIIB,2025-06-15,male,cash_sales,0.0
Shabwah,TIIB,2025-06-15,male,credit_sales,0.0
Shabwah,TIIB,2025-06-15,male,first_borrowers_only,0.0
Shabwah,YKB,2025-06-15,female,cash_sales,0.0
Shabwah,YKB,2025-06-15,female,credit_sales,0.0
Shabwah,YKB,2025-06-15,female,first_borrowers_only,0.0
Shabwah,YKB,2025-06-15,male,cash_sales,0.0
Shabwah,YKB,2025-06-15,male,credit_sales,0.0
Shabwah,YKB,2025-06-15,male,first_borrowers_only,0.0
Socotra,AMB,2025-06-15,female,cash_sales,0.0
Socotra,AMB,2025-06-15,female,credit_sales,0.0
Socotra,AMB,2025-06-15,female,first_borrowers_only,0.0
Socotra,AMB,2025-06-15,male,cash_sales,0.0
Socotra,AMB,2025-06-15,male,credit_sales,0.0
Socotra,AMB,2025-06-15,male,first_borrowers_only,0.0
Socotra,AMP,2025-06-15,female,cash_sales,0.0
Socotra,AMP,2025-06-15,female,credit_sales,0.0
Socotra,AMP,2025-06-15,female,first_borrowers_only,0.0
Socotra,AMP,2025-06-15,male,cash_sales,0.0
Socotra,AMP,2025-06-15,male,credit_sales,0.0
Socotra,AMP,2025-06-15,male,first_borrowers_only,0.0
Socotra,Azal,2025-06-15,female,cash_sales,0.0
Socotra,Azal,2025-06-15,female,credit_sales,0.0
Socotra,Azal,2025-06-15,female,first_borrowers_only,0.0
Socotra,Azal,2025-06-15,male,cash_sales,0.0
Socotra,Azal,2025-06-15,male,credit_sales,0.0
Socotra,Azal,2025-06-15,male,first_borrowers_only,0.0
Socotra,KIMB,2025-06-15,female,cash_sales,0.0
Socotra,KIMB,2025-06-15,female,credit_sales,
Socotra,KIMB,2025-06-15,female,first_borrowers_only,
Socotra,KIMB,2025-06-15,male,cash_sales,0.0
Socotra,KIMB,2025-06-15,male,credit_sales,
Socotra,KIMB,2025-06-15,male,first_borrowers_only,
Socotra,NMF,2025-06-15,female,cash_sales,0.0
Socotra,NMF,2025-06-15,female,credit_sales,0.0
Socotra,NMF,2025-06-15,female,first_borrowers_only,0.0
Socotra,NMF,2025-06-15,male,cash_sales,0.0
Socotra,NMF,2025-06-15,male,credit_sales,0.0
Socotra,NMF,2025-06-15,male,first_borrowers_only,0.0
Socotra,TIIB,2025-06-15,female,cash_sales,0.0
Socotra,TIIB,2025-06-15,female,credit_sales,0.0
Socotra,TIIB,2025-06-15,female,first_borrowers_only,0.0
Socotra,TIIB,2025-06-15,male,cash_sales,0.0
Socotra,TIIB,2025-06-15,male,credit_sales,0.0
Socotra,TIIB,2025-06-15,male,first_borrowers_only,0.0
Socotra,YKB,2025-06-15,female,cash_sales,0.0
Socotra,YKB,2025-06-15,female,credit_sales,0.0
Socotra,YKB,2025-06-15,female,first_borrowers_only,0.0
Socotra,YKB,2025-06-15,male,cash_sales,0.0
Socotra,YKB,2025-06-15,male,credit_sales,0.0
Socotra,YKB,2025-06-15,male,first_borrowers_only,0.0
Taizz,AMB,2025-06-15,female,cash_sales,8.0
Taizz,AMB,2025-06-15,female,credit_sales,0.0
Taizz,AMB,2025-06-15,female,first_borrowers_only,0.0
Taizz,AMB,2025-06-15,male,cash_sales,1770.0
Taizz,AMB,2025-06-15,male,credit_sales,0.0
Taizz,AMB,2025-06-15,male,first_borrowers_only,0.0
Taizz,AMP,2025-06-15,female,cash_sales,0.0
Taizz,AMP,2025-06-15,female,credit_sales,0.0
Taizz,AMP,2025-06-15,female,first_borrowers_only,0.0
Taizz,AMP,2025-06-15,male,cash_sales,0.0
Taizz,AMP,2025-06-15,male,credit_sales,0.0
Taizz,AMP,2025-06-15,male,first_borrowers_only,0.0
Taizz,Azal,2025-06-15,female,cash_sales,0.0
Taizz,Azal,2025-06-15,female,credit_sales,0.0
Taizz,Azal,2025-06-15,female,first_borrowers_only,0.0
Taizz,Azal,2025-06-15,male,cash_sales,0.0
Taizz,Azal,2025-06-15,male,credit_sales,0.0
Taizz,Azal,2025-06-15,male,first_borrowers_only,0.0
Taizz,KIMB,2025-06-15,female,cash_sales,124.0
Taizz,KIMB,2025-06-15,female,credit_sales,
Taizz,KIMB,2025-06-15,female,first_borrowers_only,
Taizz,KIMB,2025-06-15,male,cash_sales,373.0
Taizz,KIMB,2025-06-15,male,credit_sales,
Taizz,KIMB,2025-06-15,male,first_borrowers_only,
Taizz,NMF,2025-06-15,female,cash_sales,604.0
Taizz,NMF,2025-06-15,female,credit_sales,0.0
Taizz,NMF,2025-06-15,female,first_borrowers_only,0.0
Taizz,NMF,2025-06-15,male,cash_sales,557.0
Taizz,NMF,2025-06-15,male,credit_sales,0.0
Taizz,NMF,2025-06-15,male,first_borrowers_only,0.0
Taizz,TIIB,2025-06-15,female,cash_sales,0.0
Taizz,TIIB,2025-06-15,female,credit_sales,0.0
Taizz,TIIB,2025-06-15,female,first_borrowers_only,0.0
Taizz,TIIB,2025-06-15,male,cash_sales,0.0
Taizz,TIIB,2025-06-15,male,credit_sales,0.0
Taizz,TIIB,2025-06-15,male,first_borrowers_only,0.0
Taizz,YKB,2025-06-15,female,cash_sales,0.0
Taizz,YKB,2025-06-15,female,credit_sales,0.0
Taizz,YKB,2025-06-15,female,first_borrowers_only,0.0
Taizz,YKB,2025-06-15,male,cash_sales,0.0
Taizz,YKB,2025-06-15,male,credit_sales,0.0
Taizz,YKB,2025-06-15,male,first_borrowers_only,0.0
Abyan,AMB,2025-06-30,female,cash_sales,0.0
Abyan,AMB,2025-06-30,female,credit_sales,0.0
Abyan,AMB,2025-06-30,female,first_borrowers_only,0.0
Abyan,AMB,2025-06-30,male,cash_sales,0.0
Abyan,AMB,2025-06-30,male,credit_sales,0.0
Abyan,AMB,2025-06-30,male,first_borrowers_only,0.0
Abyan,AMP,2025-06-30,female,cash_sales,45.0
Abyan,AMP,2025-06-30,female,credit_sales,254.0
Abyan,AMP,2025-06-30,female,first_borrowers_only,194.0
Abyan,AMP,2025-06-30,male,cash_sales,184.0
Abyan,AMP,2025-06-30,male,credit_sales,481.0
Abyan,AMP,2025-06-30,male,first_borrowers_only,447.0
Abyan,Azal,2025-06-30,female,cash_sales,0.0
Abyan,Azal,2025-06-30,female,credit_sales,0.0
Abyan,Azal,2025-06-30,female,first_borrowers_only,0.0
Abyan,Azal,2025-06-30,male,cash_sales,0.0
Abyan,Azal,2025-06-30,male,credit_sales,0.0
Abyan,Azal,2025-06-30,male,first_borrowers_only,0.0
Abyan,KIMB,2025-06-30,female,cash_sales,68.0
Abyan,KIMB,2025-06-30,female,credit_sales,0.0
Abyan,KIMB,2025-06-30,female,first_borrowers_only,
Abyan,KIMB,2025-06-30,male,cash_sales,1401.0
Abyan,KIMB,2025-06-30,male,credit_sales,0.0
Abyan,KIMB,2025-06-30,male,first_borrowers_only,
Abyan,NMF,2025-06-30,female,cash_sales,266.0
Abyan,NMF,2025-06-30,female,credit_sales,0.0
Abyan,NMF,2025-06-30,female,first_borrowers_only,0.0
Abyan,NMF,2025-06-30,male,cash_sales,30.0
Abyan,NMF,2025-06-30,male,credit_sales,0.0
Abyan,NMF,2025-06-30,male,first_borrowers_only,0.0
Abyan,TIIB,2025-06-30,female,cash_sales,0.0
Abyan,TIIB,2025-06-30,female,credit_sales,0.0
Abyan,TIIB,2025-06-30,female,first_borrowers_only,0.0
Abyan,TIIB,2025-06-30,male,cash_sales,10.0
Abyan,TIIB,2025-06-30,male,credit_sales,0.0
Abyan,TIIB,2025-06-30,male,first_borrowers_only,0.0
Abyan,YKB,2025-06-30,female,cash_sales,0.0
Abyan,YKB,2025-06-30,female,credit_sales,0.0
Abyan,YKB,2025-06-30,female,first_borrowers_only,0.0
Abyan,YKB,2025-06-30,male,cash_sales,1.0
Abyan,YKB,2025-06-30,male,credit_sales,0.0
Abyan,YKB,2025-06-30,male,first_borrowers_only,0.0
Aden,AMB,2025-06-30,female,cash_sales,0.0
Aden,AMB,2025-06-30,female,credit_sales,0.0
Aden,AMB,2025-06-30,female,first_borrowers_only,0.0
Aden,AMB,2025-06-30,male,cash_sales,0.0
Aden,AMB,2025-06-30,male,credit_sales,0.0
Aden,AMB,2025-06-30,male,first_borrowers_only,0.0
Aden,AMP,2025-06-30,female,cash_sales,54.0
Aden,AMP,2025-06-30,female,credit_sales,88.0
Aden,AMP,2025-06-30,female,first_borrowers_only,78.0
Aden,AMP,2025-06-30,male,cash_sales,91.0
Aden,AMP,2025-06-30,male,credit_sales,158.0
Aden,AMP,2025-06-30,male,first_borrowers_only,154.0
Aden,Azal,2025-06-30,female,cash_sales,0.0
Aden,Azal,2025-06-30,female,credit_sales,0.0
Aden,Azal,2025-06-30,female,first_borrowers_only,0.0
Aden,Azal,2025-06-30,male,cash_sales,0.0
Aden,Azal,2025-06-30,male,credit_sales,0.0
Aden,Azal,2025-06-30,male,first_borrowers_only,0.0
Aden,KIMB,2025-06-30,female,cash_sales,0.0
Aden,KIMB,2025-06-30,female,credit_sales,
Aden,KIMB,2025-06-30,female,first_borrowers_only,
Aden,KIMB,2025-06-30,male,cash_sales,2.0
Aden,KIMB,2025-06-30,male,credit_sales,0.0
Aden,KIMB,2025-06-30,male,first_borrowers_only,0.0
Aden,NMF,2025-06-30,female,cash_sales,146.0
Aden,NMF,2025-06-30,female,credit_sales,0.0
Aden,NMF,2025-06-30,female,first_borrowers_only,0.0
Aden,NMF,2025-06-30,male,cash_sales,116.0
Aden,NMF,2025-06-30,male,credit_sales,0.0
Aden,NMF,2025-06-30,male,first_borrowers_only,0.0
Aden,TIIB,2025-06-30,female,cash_sales,0.0
Aden,TIIB,2025-06-30,female,credit_sales,0.0
Aden,TIIB,2025-06-30,female,first_borrowers_only,0.0
Aden,TIIB,2025-06-30,male,cash_sales,0.0
Aden,TIIB,2025-06-30,male,credit_sales,0.0
Aden,TIIB,2025-06-30,male,first_borrowers_only,0.0
Aden,YKB,2025-06-30,female,cash_sales,0.0
Aden,YKB,2025-06-30,female,credit_sales,0.0
Aden,YKB,2025-06-30,female,first_borrowers_only,0.0
Aden,YKB,2025-06-30,male,cash_sales,0.0
Aden,YKB,2025-06-30,male,credit_sales,0.0
Aden,YKB,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,AMB,2025-06-30,female,cash_sales,0.0
Al Bayda,AMB,2025-06-30,female,credit_sales,0.0
Al Bayda,AMB,2025-06-30,female,first_borrowers_only,0.0
Al Bayda,AMB,2025-06-30,male,cash_sales,0.0
Al Bayda,AMB,2025-06-30,male,credit_sales,0.0
Al Bayda,AMB,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,AMP,2025-06-30,female,cash_sales,0.0
Al Bayda,AMP,2025-06-30,female,credit_sales,0.0
Al Bayda,AMP,2025-06-30,female,first_borrowers_only,0.0
Al Bayda,AMP,2025-06-30,male,cash_sales,0.0
Al Bayda,AMP,2025-06-30,male,credit_sales,0.0
Al Bayda,AMP,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,Azal,2025-06-30,female,cash_sales,0.0
Al Bayda,Azal,2025-06-30,female,credit_sales,0.0
Al Bayda,Azal,2025-06-30,female,first_borrowers_only,0.0
Al Bayda,Azal,2025-06-30,male,cash_sales,0.0
Al Bayda,Azal,2025-06-30,male,credit_sales,0.0
Al Bayda,Azal,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,KIMB,2025-06-30,female,cash_sales,0.0
Al Bayda,KIMB,2025-06-30,female,credit_sales,
Al Bayda,KIMB,2025-06-30,female,first_borrowers_only,
Al Bayda,KIMB,2025-06-30,male,cash_sales,0.0
Al Bayda,KIMB,2025-06-30,male,credit_sales,0.0
Al Bayda,KIMB,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,NMF,2025-06-30,female,cash_sales,3.0
Al Bayda,NMF,2025-06-30,female,credit_sales,0.0
Al Bayda,NMF,2025-06-30,female,first_borrowers_only,0.0
Al Bayda,NMF,2025-06-30,male,cash_sales,6.0
Al Bayda,NMF,2025-06-30,male,credit_sales,0.0
Al Bayda,NMF,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,TIIB,2025-06-30,female,cash_sales,0.0
Al Bayda,TIIB,2025-06-30,female,credit_sales,0.0
Al Bayda,TIIB,2025-06-30,female,first_borrowers_only,0.0
Al Bayda,TIIB,2025-06-30,male,cash_sales,0.0
Al Bayda,TIIB,2025-06-30,male,credit_sales,0.0
Al Bayda,TIIB,2025-06-30,male,first_borrowers_only,0.0
Al Bayda,YKB,2025-06-30,female,cash_sales,391.0
Al Bayda,YKB,2025-06-30,female,credit_sales,1.0
Al Bayda,YKB,2025-06-30,female,first_borrowers_only,0.0
Al Bayda,YKB,2025-06-30,male,cash_sales,11.0
Al Bayda,YKB,2025-06-30,male,credit_sales,0.0
Al Bayda,YKB,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,AMB,2025-06-30,female,cash_sales,2.0
Al Dahle'e,AMB,2025-06-30,female,credit_sales,0.0
Al Dahle'e,AMB,2025-06-30,female,first_borrowers_only,0.0
Al Dahle'e,AMB,2025-06-30,male,cash_sales,220.0
Al Dahle'e,AMB,2025-06-30,male,credit_sales,0.0
Al Dahle'e,AMB,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,AMP,2025-06-30,female,cash_sales,0.0
Al Dahle'e,AMP,2025-06-30,female,credit_sales,0.0
Al Dahle'e,AMP,2025-06-30,female,first_borrowers_only,0.0
Al Dahle'e,AMP,2025-06-30,male,cash_sales,0.0
Al Dahle'e,AMP,2025-06-30,male,credit_sales,0.0
Al Dahle'e,AMP,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,Azal,2025-06-30,female,cash_sales,0.0
Al Dahle'e,Azal,2025-06-30,female,credit_sales,0.0
Al Dahle'e,Azal,2025-06-30,female,first_borrowers_only,0.0
Al Dahle'e,Azal,2025-06-30,male,cash_sales,0.0
Al Dahle'e,Azal,2025-06-30,male,credit_sales,0.0
Al Dahle'e,Azal,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,KIMB,2025-06-30,female,cash_sales,292.0
Al Dahle'e,KIMB,2025-06-30,female,credit_sales,
Al Dahle'e,KIMB,2025-06-30,female,first_borrowers_only,
Al Dahle'e,KIMB,2025-06-30,male,cash_sales,513.0
Al Dahle'e,KIMB,2025-06-30,male,credit_sales,0.0
Al Dahle'e,KIMB,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,NMF,2025-06-30,female,cash_sales,286.0
Al Dahle'e,NMF,2025-06-30,female,credit_sales,0.0
Al Dahle'e,NMF,2025-06-30,female,first_borrowers_only,0.0
Al Dahle'e,NMF,2025-06-30,male,cash_sales,390.0
Al Dahle'e,NMF,2025-06-30,male,credit_sales,0.0
Al Dahle'e,NMF,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,TIIB,2025-06-30,female,cash_sales,0.0
Al Dahle'e,TIIB,2025-06-30,female,credit_sales,0.0
Al Dahle'e,TIIB,2025-06-30,female,first_borrowers_only,0.0
Al Dahle'e,TIIB,2025-06-30,male,cash_sales,0.0
Al Dahle'e,TIIB,2025-06-30,male,credit_sales,0.0
Al Dahle'e,TIIB,2025-06-30,male,first_borrowers_only,0.0
Al Dahle'e,YKB,2025-06-30,female,cash_sales,0.0
Al Dahle'e,YKB,2025-06-30,female,credit_sales,0.0
Al Dahle'e,YKB,2025-06-30,female,first_borrowers_only,0.0
Al Dahle'e,YKB,2025-06-30,male,cash_sales,5.0
Al Dahle'e,YKB,2025-06-30,male,credit_sales,0.0
Al Dahle'e,YKB,2025-06-30,male,first_borrowers_only,0.0
Al Hudaydah,AMB,2025-06-30,female,cash_sales,527.0
Al Hudaydah,AMB,2025-06-30,female,credit_sales,0.0
Al Hudaydah,AMB,2025-06-30,female,first_borrowers_only,0.0
Al Hudaydah,AMB,2025-06-30,male,cash_sales,2735.0
Al Hudaydah,AMB,2025-06-30,male,credit_sales,0.0
Al Hudaydah,AMB,2025-06-30,male,first_borrowers_only,0.0
Al Hudaydah,AMP,2025-06-30,female,cash_sales,0.0
Al Hudaydah,AMP,2025-06-30,female,credit_sales,0.0
Al Hudaydah,AMP,2025-06-30,female,first_borrowers_only,0.0
Al Hudaydah,AMP,2025-06-30,male,cash_sales,0.0
Al Hudaydah,AMP,2025-06-30,male,credit_sales,0.0
Al Hudaydah,AMP,2025-06-30,male,first_borrowers_only,0.0
Al Hudaydah,Azal,2025-06-30,female,cash_sales,25.0
Al Hudaydah,Azal,2025-06-30,female,credit_sales,43.0
Al Hudaydah,Azal,2025-06-30,female,first_borrowers_only,0.0
Al Hudaydah,Azal,2025-06-30,male,cash_sales,557.0
Al Hudaydah,Azal,2025-06-30,male,credit_sales,21.0
Al Hudaydah,Azal,2025-06-30,male,first_borrowers_only,0.0
Al Hudaydah,KIMB,2025-06-30,female,cash_sales,54.0
Al Hudaydah,KIMB,2025-06-30,female,credit_sales,
Al Hudaydah,KIMB,2025-06-30,female,first_borrowers_only,
Al Hudaydah,KIMB,2025-06-30,male,cash_sales,370.0
Al Hudaydah,KIMB,2025-06-30,male,credit_sales,0.0
Al Hudaydah,KIMB,2025-06-30,male,first_borrowers_only,0.0
Al Hudaydah,NMF,2025-06-30,female,cash_sales,233.0
Al Hudaydah,NMF,2025-06-30,female,credit_sales,0.0
Al Hudaydah,NMF,2025-06-30,female,first_borrowers_only,0.0
Al Hudaydah,NMF,2025-06-30,male,cash_sales,502.0
Al Hudaydah,NMF,2025-06-30,male,credit_sales,0.0
Al Hudaydah,NMF,2025-06-30,male,first_borrowers_only,0.0
Al Hudaydah,TIIB,2025-06-30,female,cash_sales,0.0
Al Hudaydah,TIIB,2025-06-30,female,credit_sales,0.0
Al Hudaydah,TIIB,2025-06-30,female,first_borrowers_only,0.0
Al Hudaydah,TIIB,2025-06-30,male,cash_sales,0.0
Al Hudaydah,TIIB,2025-06-30,male,credit_sales,0.0
Al Hudaydah,TIIB,2025-06-30,male,first_borrowers_only,0.0
